trId	geneId	NA06984	NA06985	NA06986	NA06989	NA06994	NA07037	NA07048	NA07051	NA07056	NA07346	NA07347	NA07357	NA10847	NA10851	NA11829	NA11830	NA11831	NA11832	NA11840	NA11843	NA11881	NA11892	NA11893	NA11894	NA11918	NA11920	NA11930	NA11931	NA11992	NA11993	NA11994	NA11995	NA12004	NA12005	NA12006	NA12043	NA12044	NA12045	NA12058	NA12144	NA12154	NA12155	NA12156	NA12234	NA12249	NA12272	NA12273	NA12275	NA12282	NA12283	NA12286	NA12287	NA12340	NA12341	NA12342	NA12347	NA12348	NA12383	NA12399	NA12400	NA12413	NA12489	NA12546	NA12716	NA12717	NA12718	NA12749	NA12750	NA12751	NA12760	NA12761	NA12762	NA12763	NA12775	NA12776	NA12777	NA12778	NA12812	NA12813	NA12814	NA12815	NA12827	NA12829	NA12830	NA12842	NA12843	NA12872	NA12873	NA12874	NA12889	NA12890
ENST00000420511.1	ENSG00000105576.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.801083	61.715076	0	0	0	0	0	0	29.226362	0	12.056557	0	0	0	0	30.948328	0	0	0	0	0	0	0	50.577263	5.424363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.264503	0	0	0	0	0	0	0	115.73037	0	0	0	0	0	0	0	0	34.03194	0	0	0	0	0
ENST00000450764.1	ENSG00000105576.9	776.712708	1741.766602	580.688293	1831.397827	0	745.195435	1570.136719	474.375549	1286.821533	2027.042847	1211.354614	1741.586304	1151.9646	1625.029907	0	0	2268.609619	1498.409424	0	1678.620972	2234.921631	1336.520386	1756.053223	1252.388428	1154.307373	1474.217651	742.237061	397.856354	1177.979736	1520.131104	1458.326172	504.498779	0	1058.556519	3165.778809	2012.177979	1529.925171	339.422791	817.241394	0	1885.490723	1668.01123	3020.974121	964.881104	1573.377319	1938.775635	0	1345.060913	1729.596191	1137.845581	1139.222534	0	725.608887	0	736.291321	968.978821	1141.594604	1223.054077	757.723267	1364.202881	1022.55835	98.544426	1797.985962	1201.621094	1633.479736	1305.908447	0	1012.042603	897.053345	0	737.572937	1082.221191	431.910309	1232.752197	0	1670.885864	2151.803467	701.377747	2011.433228	932.809448	725.092224	1113.654297	661.695129	2124.195313	0	370.872406	1738.160156	668.221069	2085.105957	1691.274414	1875.617188
ENST00000536114.1	ENSG00000105576.9	0	163.071243	317.29184	184.149261	0	165.089691	311.94342	334.747925	230.713028	203.885345	171.206802	160.960083	0	331.980377	156.095551	0	468.068451	153.78569	125.381424	173.232574	274.06723	450.640472	301.570251	320.56781	160.111252	208.712616	139.747925	0	370.585693	184.26181	176.152908	0	0	233.206619	340.138916	165.262253	341.462585	149.211975	160.471832	165.726318	349.537018	185.901138	400.001068	171.478455	175.427185	210.152267	0	173.729309	0	285.067993	402.753357	0	155.362778	195.415405	168.81691	137.498779	166.431656	152.743668	0	0	303.103394	96.982735	147.043625	112.931152	331.801361	159.769913	292.771149	132.312408	160.235962	190.168716	169.961304	197.445328	114.069023	161.362183	201.929749	142.496979	483.220367	275.430389	121.902527	140.267319	471.076874	115.104393	199.911179	164.363281	160.738586	159.166626	349.360321	179.201904	208.661224	93.735023	243.663361
ENST00000425528.1	ENSG00000105576.9	617.511841	0	832.549622	87.515404	656.359375	0	0	412.595306	0	0	0	0	0	0	1437.863281	1110.548462	494.527252	0	636.591919	0	0	0	0	22.049463	0	0	191.808456	694.956543	0	0	0	0	266.888977	495.229248	0	0	0	492.455536	0	2183.29541	0	0	0	0	0	0	513.885559	0	0	0	0	798.623901	0	1531.215332	0	269.442047	0	0	0	0	0	385.182556	0	0	470.215302	0	1100.862061	0	0	367.256989	107.590988	0	0	0	535.763855	0	0	0	0	0	0	0	247.972	0	781.598328	115.663132	0	0	0	0	0
ENST00000546320.1	ENSG00000105576.9	0	49.518475	0	0	0	0	0	0	0	0	0	0	127.501526	0	0	49.564419	0	0	0	0	82.818558	50.533779	171.079071	52.391594	0	153.925537	25.353945	0	0	0	0	0	0	0	313.235413	283.382568	0	0	34.450199	41.370941	0	33.361507	44.321136	0	124.056343	0	0	24.733191	0	0	0	0	21.313198	0	45.752457	0	77.425842	0	0	0	0	0	29.349106	160.340561	0	146.648392	67.916306	88.764297	0	0	0	124.363327	0	7.107804	0	137.997528	69.19886	96.904121	211.358032	131.296494	0	86.543976	0	10.650429	0	0	0	45.913498	0	95.685173	446.186676
ENST00000356861.4	ENSG00000105576.9	479.555542	110.705513	254.060867	116.230263	224.591202	98.888802	0	547.642517	0	406.176971	633.658447	0	0	0	663.724487	1216.296387	484.895264	94.303993	2529.859863	28.695568	0	0	148.511307	0	760.918091	119.911034	0	824.15625	935.923157	0	0	459.62027	480.313232	562.530945	0	359.047272	0	992.608398	0	2080.142822	405.508514	0	0	300.349426	371.063965	0	1311.603882	147.7939	0	268.337219	651.306763	814.062561	0	1496.650024	0	0	0	0	88.278038	284.156219	0	309.543457	0	0	349.47934	0	1271.326538	0	853.228577	75.092133	201.964996	0	305.431671	0	1144.234497	0	317.391327	0	0	0	1160.999756	0	980.933777	0	632.826416	294.879425	751.76825	0	104.532059	0	0
ENST00000222219.2	ENSG00000105612.3	896.925903	698.765198	609.411255	1016.77478	502.55957	703.734009	696.639404	871.68219	795.266907	1089.227173	867.512146	999.115417	527.521179	762.624023	806.561218	1001.396912	1629.371948	1196.629761	1290.233398	1053.723389	880.781433	736.225586	1402.795776	856.518555	1159.419067	1027.712891	578.664307	1144.339844	954.577881	1443.84082	1120.8302	736.25708	489.252747	659.176392	889.608459	1789.412842	1189.987061	742.573792	498.382111	555.478149	860.957703	698.248291	599.494934	829.864136	789.88855	1182.480957	744.153503	856.98468	953.320984	932.055298	967.61377	799.662292	367.978821	1157.617432	690.080811	1453.427734	589.215942	865.670227	598.246704	923.820801	618.459473	429.114929	1104.2146	418.640594	1122.785889	342.9823	524.453247	468.518982	1259.55896	428.622864	1008.507507	245.278748	421.702179	505.185059	628.302856	552.108276	1290.512939	714.500977	1637.464844	389.873993	1179.801514	358.466675	699.944153	1263.954956	616.967102	353.955017	1106.322388	570.312927	1425.1073	805.09259	770.479309
ENST00000538460.1	ENSG00000105612.3	322.952332	217.234802	202.58873	439.22525	181.44043	218.266022	307.360596	256.317841	194.733124	418.772858	384.487793	290.884552	302.852875	309.375977	347.438812	596.603027	872.628052	493.370209	827.766541	424.276581	215.218506	157.774445	567.204224	231.481445	502.580933	820.886658	145.335693	1075.535522	321.42215	524.159241	427.16983	317.742889	184.747269	196.823608	322.39151	556.587036	316.012939	271.426178	145.617889	490.52182	640.133911	135.751694	360.505127	264.135864	218.111465	547.519104	203.846497	435.015289	464.679047	425.944733	514.38623	366.337677	224.021164	640.382507	213.919235	406.572174	186.784119	464.329803	205.753265	410.17926	281.540558	130.885086	581.7854	201.35939	467.213989	83.017677	693.509705	207.481018	430.44104	213.377106	287.492554	164.721252	206.297806	180.814941	403.697083	342.293304	601.487	187.499069	840.535156	230.126022	404.198486	185.53334	384.055847	308.045044	189.032944	158.044998	473.677582	133.687073	654.892639	216.907455	521.520691
ENST00000475223.1	ENSG00000239382.4	41.801914	17.599472	19.193432	9.582302	11.198372	8.670457	45.368576	3.215539	53.170254	1.240268	43.84182	0	5.404159	37.035004	3.112262	4.31025	30.596491	22.875566	47.843918	31.5042	2.576113	37.860615	5.592515	2.713994	162.84668	17.020767	6.330005	18.206371	0	5.131409	5.209481	17.838028	1.685578	45.324181	76.394615	37.194946	17.185369	49.240906	1.964913	3.39398	0	0	46.108646	6.926124	70.053818	6.638517	0.70076	35.410069	9.598621	42.702003	13.943734	18.64196	0.499019	9.755444	0	83.974693	60.369354	23.122395	44.685043	1.702578	8.321914	0	36.895226	8.195191	13.597687	8.823323	0.985564	7.752244	7.664604	23.338306	8.8366	20.032354	115.149925	53.585915	27.856333	14.570327	53.826591	1.150488	54.079269	11.431017	19.605272	18.352629	45.47971	4.919012	109.839417	0	20.182777	24.435835	17.024155	0	18.46825
ENST00000471323.1	ENSG00000239382.4	400.033966	766.130615	146.153336	700.935669	31.558184	525.557678	501.995026	174.463455	392.012482	751.448242	344.923126	340.273499	269.782898	699.694336	406.035187	476.935516	841.593994	382.843262	83.17659	542.420776	95.69297	660.929504	837.71582	423.81842	232.381424	581.130432	24.846743	93.89077	161.696991	494.268585	563.613281	190.475922	184.418045	78.937408	625.564575	674.476868	822.292175	605.750427	104.689072	840.14032	124.866982	794.428223	50.548458	134.010681	225.719818	568.751648	348.124207	247.870956	401.626068	521.1297	608.936584	161.905579	27.883347	310.354492	491.662476	111.833313	183.865982	94.033325	159.735229	368.954498	653.429138	46.544365	122.040817	23.475248	506.953674	314.097443	519.212952	309.847229	112.052414	313.343506	221.587219	70.745132	51.909405	200.567062	418.897766	226.329987	879.660156	328.848755	191.319473	110.971481	251.802139	82.545303	679.30072	114.432388	282.22937	140.931946	926.437256	20.651232	561.109253	173.983337	109.073044
ENST00000392183.3	ENSG00000239382.4	4.50898	0	6.772798	1.314041	6.473673	0.886141	4.713101	10.484783	31.741899	0.883041	6.968412	0	0	2.549738	0.780535	1.671113	13.103501	8.345927	3.752759	4.512985	7.591223	1.372397	0.536462	4.252569	28.886017	6.364549	1.018235	10.790862	14.739347	0	2.254364	2.514905	4.195506	13.818095	2.245153	8.184088	2.238497	20.088333	10.360776	8.060081	10.560479	2.507261	14.428296	0	0	2.569385	0	0	7.369967	0	4.785432	0	0	1.544368	0	0	17.96804	7.57256	0	0	2.771219	0	3.497755	0	6.461911	2.3788	0	1.254239	2.82617	0	5.187679	0	24.111937	7.679836	7.454073	6.301848	20.895056	2.763537	0	0	2.817589	3.75319	4.236447	0	8.681526	19.858948	6.48503	0	3.943382	2.234903	0
ENST00000462793.1	ENSG00000239382.4	3.453438	3.869461	0	0.327441	0.766267	0.728024	2.94844	6.548841	0	0.895311	0	5.061343	0	2.336652	0	0	0	1.790937	4.116411	0	15.560018	0	0	5.45949	5.455268	1.697796	0	3.757331	0	0.543642	0	1.144431	0	3.85668	2.188216	2.011999	1.924961	0	0	1.724956	3.520588	0	2.0227	7.031082	6.043922	0	0.422224	14.912027	19.479889	0	0	0	0	0	0	0	0	7.059944	3.521482	1.676755	0	5.503253	0	3.358791	16.351929	0.975833	0	0	2.840962	0	3.275469	0	1.374878	0	3.163296	0	15.655866	0	4.107435	0	3.262432	0	0	0	0	4.156496	0.81588	0	3.22973	0	0
ENST00000490986.1	ENSG00000239382.4	34.67292	4.5289	0	2.710798	2.843316	0	10.207205	57.872868	0	0.848396	0	7.766854	0	0	1.732487	1.507193	0	4.03377	7.270547	23.319899	0	3.367163	3.087859	18.966372	0	13.710697	9.056818	0	0	0	1.750907	0	0	13.342225	2.048678	0	6.657351	0	0	12.780973	32.826839	7.119909	0	34.577991	53.652946	0	3.749202	0	22.600323	0	12.142915	0	1.537694	14.414291	3.523774	0	0	0	0	1.066183	13.637386	74.285133	0	0	0	0	0	0	0	0	0	0	20.334503	0	11.181593	7.123944	20.622377	0	14.816262	0	0	4.123197	0	18.015862	24.799723	18.50045	0	24.616005	3.031016	41.58968	7.663903
ENST00000252984.6	ENSG00000239382.4	0	0	0	70.082596	231.36673	0	0	0	0	81.686783	0	0	0	446.35437	107.504761	0	346.211517	0	278.986542	0	0	0	0	0	0	0	0	264.941742	0	85.403419	0	218.960556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.400925	254.060379	217.219971	0	536.475647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.286466	0	0	0	301.578827
ENST00000461668.1	ENSG00000239382.4	0	6.374858	289.615234	0.417468	0	1.902285	0	285.427368	67.32708	0.318819	0	0	0	5.180541	6.29188	0	3.701855	2.293714	3.69967	3.36159	0	1.14548	0	0	18.88113	0	0	0	116.411606	3.600897	0	0	0	47.89909	0	9.861513	24.666309	85.451355	20.385799	0	0	0	0	4.582462	0	0.847912	0	6.571212	0	10.70156	2.842863	0	0	0	2.563758	3.776572	0	0	5.339909	0	0	0	24.649426	3.085218	7.997537	0	0.72383	0	0	0	126.150047	29.460501	205.305923	5.798728	6.413615	0	0	0	8.792952	7.794558	301.684631	0	1.522702	9.464134	0	66.974792	1.774525	3.969321	0	83.368828	0
ENST00000433672.2	ENSG00000239382.4	164.308258	27.784168	0	4.547048	0	0	23.955545	21.335026	67.956749	17.892504	0	4.062157	4.961165	25.720423	5.343893	2.668147	106.396446	110.226707	138.471451	17.409729	5.840973	32.085724	2.654565	0	78.966919	0	1.193259	0	15.609136	0	1.373501	0	6.550867	46.500999	6.810394	45.057518	28.050808	33.950745	3.389848	0	8.627435	14.76754	68.161613	0	0	56.522194	0	60.036068	1.249316	1.651802	3.807889	0	0	119.755234	0	26.796133	63.089638	77.957344	0	3.504314	0	2.183579	5.56539	29.542744	10.41359	16.220951	0.965624	2.390708	0	41.262222	18.723339	14.734776	12.286484	27.174458	33.501244	4.71021	48.370914	11.0441	12.173383	40.559643	0	4.596999	15.591593	54.571892	63.896851	0	7.938066	23.761522	0.730036	184.038666	0.31118
ENST00000378875.3	ENSG00000239382.4	0	12.221191	151.416611	0	0	5.662757	15.866202	108.062523	39.693214	2.324394	11.629409	23.273457	0	11.546186	0	3.72309	0	23.794336	25.833529	0.227639	28.741035	0	1.416565	18.13051	0	12.192585	45.113865	27.123615	35.488396	0	3.776488	0	0	38.50074	8.095793	0	0	28.788229	54.885864	17.052805	31.206978	0	24.37364	48.686104	50.013683	11.738271	1.141245	122.41597	44.117588	28.713774	0	0	16.089003	5.883106	12.352653	0	0	0	28.527674	0	24.424639	42.178356	36.825336	51.709801	66.07251	2.542403	4.319216	8.043747	51.982655	0	0	56.071304	13.43082	0	0	4.329394	1.563947	12.368215	10.050036	30.06447	8.878901	0	0	0	92.860054	11.673387	2.536591	0.514219	15.187294	62.325134	0
ENST00000497999.1	ENSG00000239382.4	0	0	0	0	4.359504	0	0	7.376349	0	0	0	0	0	0	0	0.476784	0	0	0	0	0	0	0	0	0	0	0	0	0	2.862373	0	0	0	2.189971	0	0	0	0	0	0	11.194434	5.284585	0	0	0	0	0.935382	0	0	0	0	0	0	0	0	0	0.535328	0	0	0.814142	0	1.073827	25.926323	0	0	2.413262	0.707548	0	0	0	7.309536	0	0	0	0	0	0	0	4.131007	0	0	5.928005	0	0	7.678261	0	0.966998	0.784802	0	0	0
ENST00000468004.1	ENSG00000239382.4	0	0	11.661737	0	0	0	0	0	0	0	0	1.544682	0	0	0	0.260912	0	0	0	0	0	0	0.207998	4.616825	0	13.152462	5.802953	0	8.076296	0	0	0	0	0	0	0	0	0	4.270032	0	0	0	14.204505	0	0	0	0	0	7.093983	0	0	0	0	0	0	0	0	7.999295	0	0	0	2.272278	0	0	0	0	0	0	0	0	0	0	0	0	0	9.558913	0	0	4.751485	0	0	0	0	0	6.828036	0	0	0	1.229923	25.026859	0
ENST00000490483.1	ENSG00000239382.4	0	6.175419	5.197649	0	0	0	0	0	0	0	16.650181	0	0	0	0	0	2.403232	0	0	0	10.264052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.813415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.462152	0	0	22.873295	0	0	0	0	0	0	4.102238	0	0	0	9.408377	0	0	0	0	0	0	0	36.872936	0	0	0	0	0	0	1.470577	0	0	0
ENST00000495116.1	ENSG00000239382.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.425864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.090884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000486389.1	ENSG00000239382.4	8.433854	9.646398	29.011429	27.209442	119.665009	1.760119	23.532606	43.877506	67.36142	29.593758	57.743706	369.563477	67.849022	21.318758	2.730513	2.911886	84.54258	289.280365	64.838097	19.213099	5.144631	5.960452	51.515198	5.273951	233.268005	97.595375	103.580452	135.158218	23.811172	1.409854	76.311729	6.596298	2.676363	423.147644	141.762085	179.091003	84.301216	31.991014	25.905106	3.814432	474.478516	1.972862	567.229614	70.942284	119.057175	38.894566	53.535759	41.064079	15.131213	12.195834	240.699982	108.174072	21.611792	104.903191	18.531036	77.009178	247.115021	609.265137	30.709352	0.771519	261.298065	5.263255	301.162628	119.36882	111.697647	142.383347	62.204704	5.425532	421.756866	4.927896	268.16864	93.958229	26.922844	288.809662	15.685191	189.479385	35.262985	4.301428	305.898071	48.375031	3.233574	397.693787	199.864777	487.969177	94.760887	80.797089	190.091934	65.285126	89.085075	25.285149	71.624977
ENST00000466196.1	ENSG00000239382.4	4.063622	1.720018	1.523718	0.799425	0	0.791541	4.407929	1.205592	4.221526	0.092695	0	0.443147	0.452685	1.018833	0	0	0	0.267205	0.169134	11.773697	1.400634	0.360065	0.657723	0	0	0	0	0	12.92523	0.39513	0	0	5.484884	0	3.208948	0	0	0.840281	0	2.460106	0	0	0	2.354428	4.559828	0	0.2897	25.427164	0	1.837514	0	6.223902	0.462	0.623626	1.253251	2.059746	0	0	2.357713	1.877015	1.037604	8.035321	1.043834	2.189279	4.829049	0.612182	3.530376	0.469859	4.081809	1.486103	7.060751	4.362453	8.687731	2.868257	2.465266	13.908352	9.498272	0	5.628326	3.866439	0	6.75926	0.726588	0	5.299381	0	0	0	0	5.421371	0
ENST00000485128.1	ENSG00000239382.4	0	0	0	0	0	12.011119	0	0	41.176857	0	98.927307	0	3.035138	0.465433	0	0	0	0	0	0	24.874058	0	0	0	0	0	0	0	0	0.15351	7.650302	0	0	0	1.61194	37.295464	11.705716	30.062326	0	0	0	1.122192	20.458961	0	0	0	0	0	0	3.642263	12.048791	0	5.121521	0	0	0	0	68.238708	0	0	29.390894	12.741216	0	0	0	0	0	0	57.585163	0.365155	0	0	0	2.097079	0	0	0	0	0	0	28.064493	0	0	6.71481	0	0	0	0	0	0	36.246033
ENST00000481257.1	ENSG00000239382.4	3.191337	1.740002	0	0	0	0	2.815796	52.10857	0	0	25.27309	0	0.560867	0	2.574384	0	5.394127	1.953867	0	0	0	0.420161	0.363025	1.121925	0.352002	1.545026	5.011863	2.65494	0	0.376447	0.464561	0.115276	0.968212	0	0.540691	0	1.425985	0	0	0	3.396492	0.773944	3.560773	0	5.404383	0.269044	0.402282	4.658193	4.794817	0	10.708177	0	0.633797	1.585574	0	2.124897	0	4.547745	0	0	1.007859	0	2.309241	2.337849	2.295683	0	0.50051	2.323765	34.266838	27.855404	0	0	0	0.10628	2.511434	1.514046	3.788765	0	43.242096	0	0	4.317897	0	82.941154	0	5.70666	0	1.078703	0	0	1.900382
ENST00000470859.1	ENSG00000239382.4	0	4.196383	8.427876	0.266797	0.703245	0.578819	12.478136	10.369705	7.859866	1.029484	2.483961	1.542523	0.511352	0	0.494426	0.591484	1.504316	24.370914	12.071829	10.22461	0	0.866112	9.50028	1.725826	0	6.256888	0	41.248966	0	0.463037	2.0022	4.474925	0.892757	3.954841	0.650286	6.734663	8.071983	4.188957	0	3.076843	18.584709	2.948449	0	0	0	0.583624	2.836983	33.973152	2.923742	0	1.195454	3.942351	0	2.867112	0.806753	18.332987	27.025776	16.638317	3.317731	0.813927	1.233301	1.497373	12.815765	6.779907	5.367836	0.839912	1.789083	0	16.42223	0	4.241109	0	0	3.536619	17.484455	0	9.291852	0	3.45973	0	6.703068	0	39.09404	3.050721	0	0	0.707358	2.255686	3.606127	26.252314	1.661938
ENST00000416180.2	ENSG00000004776.5	17.587664	0	0	18	6	10	0	0	6	12	10	0	5.1664	4	4	10	0	6	16	12.000001	1.726645	8	4	2	9.999999	17.912064	8	12.227897	10	8	18	8	2	0	0	0	0	0	0	0	21.886259	4	0	9.773595	0	16.844	12	22	14	16	0	10	0	12	11.418063	3.590986	0	12	4	8	8	2	8	4	4	4	0	12	24	10	6	2	0	4	14	9.091791	7.604479	0	6	8.999165	17.760336	0	12	0	0	2	6	0	10	2	22
ENST00000004982.3	ENSG00000004776.5	0	14	4	0	0	0	14	24	0	0	0	6	0	0	0	0	26	0	0	0	16.273355	0	0	0	0	0	0	0	0	0	0	0	0	14	10	8	24	6	6	22	39.991894	0	50.000004	42.226406	28	31.156	0	0	0	0	26	0	6	0	12.581937	26.409014	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8.395521	6	0	3.000835	10.239664	0	0	40	4	0	0	4	0	0	0
ENST00000338134.2	ENSG00000118162.8	272	229.101654	279.313629	234.263153	130.745071	237.203247	253.810104	271.567749	226.277206	161.111771	194.000015	124.324089	89.314651	305.638306	271.653625	130.018814	207.309418	276	291.826508	188.113129	123.646721	261.200897	190.857407	140.47525	92.934517	273.515076	48.355976	257.060577	185.120895	174.018585	111.217468	83.798996	95.389557	210	174.36499	206.095383	440	257.139832	68.148354	148.097351	168.606445	190	246.151962	109.794594	156.538101	168.443268	122.201401	218	228.897156	219.994003	140.438522	154.412308	86.116486	266.933502	182	347.999969	101.18544	242.994827	123.999992	129.581818	122.897797	98.403725	350	132	400	121.999992	87.831726	58.156723	192	260	215.635437	57.544125	272.11731	67.854118	238	116.886147	138.536331	66.034668	149.510651	176.000015	144.870773	150	196.583679	250	152.348526	125.52195	190.430328	60.404156	239.657394	163.760391	255.999985
ENST00000536339.1	ENSG00000118162.8	0	64.898361	42.686367	263.736847	71.254921	40.796757	100.189888	166.432251	87.722794	292.888245	0	57.675911	58.685352	68.361694	110.346367	131.981186	236.690598	0	258.173492	135.886871	58.353279	24.799118	167.142578	77.52475	231.065491	92.484909	39.644024	86.939438	36.879116	117.981415	100.782532	96.201012	0.610448	0	177.63501	179.904617	0	34.860165	29.851646	219.902649	145.393555	0	297.848053	70.205399	69.461899	155.556717	67.798607	0	27.102856	76.005997	133.561478	65.587685	51.883514	85.066498	0	0	56.814556	87.00518	0	48.418186	161.102203	37.596275	0	0	0	0	106.168274	63.843273	0	0	114.364571	110.455872	7.882701	88.145882	0	45.113857	233.463669	55.965328	186.489349	0	269.129211	0	75.416313	0	41.651474	36.478054	241.569687	53.595844	170.342606	54.239609	0
ENST00000458408.1	ENSG00000183401.5	5.338096	6.153008	113.41362	236.800461	49.262642	134.318192	144.713989	176.684402	157.064728	238.150803	187.26236	4.727221	85.245605	141.729538	152.789841	132.458313	5.39236	14.787357	228.467041	155.488541	112.423759	144.690948	208.332062	8.013872	13.274557	278.043671	3.70034	306.641388	4.322174	156.859711	164.718597	142.572769	29.717678	152.6064	4.78937	254.123001	170	158.712906	55.619324	171.943649	4.419802	7.16555	13.240563	8.00238	6.251865	237.255585	119.295578	157.571716	190	144.766281	227.751801	89.220757	66.822395	23.130836	88	12.925209	87.372124	4.197457	108.911118	146	7.318624	52	240	104	184.040726	62.660061	184.17395	54.059944	169.405243	121.999992	168	77.450096	3.321893	79.849442	136.570633	149.410004	245.92627	2.732286	151.014435	44	198	2.90193	168.578613	182.718414	197.143066	94	197.381607	55.08823	194.571426	77.762497	164.329407
ENST00000427879.1	ENSG00000183401.5	169.750809	159.847	32.586372	27.199543	76.737358	5.681802	39.286018	35.31559	16.935266	39.849205	34.737644	171.272781	0	40.270466	37.210167	39.541687	412.607605	253.212646	49.532959	44.511467	33.576248	37.309063	43.667938	153.98613	232.725449	46.77298	96.29966	43.382408	141.677826	43.140282	43.281391	17.427235	52.282322	35.393604	149.210632	39.876999	0	27.287092	18.380676	54.056339	181.714325	202.834457	178.75943	207.99762	169.748138	20.744425	22.70442	26.42828	0	37.233727	18.248192	24.779243	55.177601	304.869141	0	189.074799	16.627882	145.802536	15.088878	0	158.681381	0	0	0	13.959283	19.339941	37.519547	5.940054	30.594755	0	0	18.549898	114.678108	22.150557	33.429371	33.39896	30.073727	81.267708	28.985573	0	0	93.098068	27.421387	29.281597	22.856937	0	74.618393	20.911774	39.428574	8.237499	37.670586
ENST00000391831.1	ENSG00000204673.5	27.598957	53.320427	44.29353	21.076569	0	16.594503	89.416283	46.941082	42.724785	22.749216	16.809904	46.35442	17.829931	224.399643	25.254038	19.34001	155.835526	23.111345	26.427126	124.887817	42.00613	8.739153	128.495407	31.124887	3.319022	20.954075	0	19.544033	0	36.368904	85.809715	0	15.015639	94.65905	35.774456	19.492624	40.700123	47.438896	0	60.803265	22.158709	59.011467	46.800972	43.251328	23.347466	27.501331	21.772182	38.86705	16.477821	60.396481	103.022728	0	24.806871	23.663157	31.933475	16.426037	16.987583	7.511104	0	13.557517	84.231148	19.58181	25.783266	33.574333	90.907867	22.427237	29.045513	19.827818	42.528431	36.271187	25.901186	24.211784	43.231033	44.968056	19.405777	21.723326	70.551682	31.987993	25.666483	19.077223	28.5294	27.068661	77.113525	63.149162	54.235741	18.822714	16.483919	0	45.193161	34.0882	16.906027
ENST00000344175.5	ENSG00000204673.5	521.859009	414.83786	235.396362	473.661133	0	243.029999	0	451.95285	458.438293	856.601379	0	566.793457	0	265.198822	224.332581	0	435.796112	87.613945	0	0	578.644104	451.164215	0	260.442017	18.32777	455.638092	7.623381	404.908234	385.779755	0	0	0	0	171.073532	621.540405	293.032562	482.575348	218.059906	194.00119	0	609.563171	461.333191	559.726196	502.180237	284.63797	123.107841	0	85.305641	336.542358	155.10022	260.378357	0	189.65387	157.251419	102.348511	49.630905	163.536423	784.382751	3.557063	0	0	181.913315	0	55.959671	148.357269	59.79496	0	245.374359	360.19574	83.100647	319.298828	100.253807	169.532394	209.987442	0	0	153.039963	124.32711	0	151.181091	340.709137	0	193.168869	510.170044	561.077576	280.413177	72.409126	212.546051	382.942383	291.493011	307.69809
ENST00000391830.1	ENSG00000204673.5	4.475897	8.708996	8.912089	4.958088	0	3.849451	4.843494	20.982386	13.84821	18.594091	14.920499	12.647574	6.443331	18.698587	0	0	14.655859	22.811993	9.340383	1.45647	6.941583	3.994491	9.336697	3.847046	0.740589	9.831581	6.774087	4.241233	0	0	0	0	0	13.68043	23.079844	8.822641	18.493584	9.73962	4.600565	4.703726	12.467968	9.935567	21.626612	4.94703	9.444983	4.103346	0	8.77527	0	8.614413	20.308146	0	9.282008	5.133157	4.255404	4.053817	4.164841	4.215063	0	6.309494	12.249808	0	7.429819	4.269651	31.79109	4.028289	0	4.133442	0	9.179464	10.577402	6.398389	14.660978	0	0	6.582432	12.399899	0	8.256596	4.011192	1.7649	4.233885	4.590004	4.696985	9.106761	4.090085	19.658628	7.190065	10.207046	0	6.728407
ENST00000482622.1	ENSG00000204673.5	0	4.559578	0	16.346779	0	0	4.775349	20.244297	10.119836	2.984302	2.174412	9.402319	0	15.679537	13.108265	0	8.379145	21.519819	5.619469	6.713514	0	0	5.655664	0	0.478006	5.5307	0	2.272415	0	3.004926	8.252316	8.850761	0	3.094953	0	3.075154	11.743134	18.250162	0	7.763234	1.885343	5.636609	6.211208	4.105878	6.163648	3.076576	6.951131	0	6.048154	13.455894	3.106639	3.366534	0	2.028423	2.803595	9.545705	4.224846	5.173916	2.139977	0	14.46152	0	0	3.377037	15.736144	2.594832	2.598272	4.051847	9.954697	5.353852	13.059148	0.966874	4.780315	0	0	6.232197	7.075089	0	5.431436	0	10.150583	6.380378	9.006791	4.057754	3.754593	3.603253	10.433012	3.154904	7.601015	7.235176	2.754535
